1619049237.344002,REST,0
1619049238.4918766,WAVE_OUT,3
1619049240.4339843,REST,0
1619049242.2424085,WAVE_OUT,3
1619049244.1469078,REST,0
1619049246.1723428,WAVE_OUT,3
1619049247.956919,REST,0
1619049249.9816437,WAVE_OUT,3
1619049251.886379,REST,0
1619049253.8592496,WAVE_OUT,3
1619049255.5763738,REST,0
