1619049613.4336545,REST,0
1619049614.3740203,FINGERS_SPREAD,4
1619049616.4157932,REST,0
1619049618.1204476,FINGERS_SPREAD,4
1619049619.9144013,REST,0
1619049621.7276168,WAVE_OUT,3
1619049623.6386395,REST,0
1619049625.6805267,WAVE_OUT,3
1619049627.5176327,REST,0
1619049629.6390023,FINGERS_SPREAD,4
1619049631.6016397,REST,0
