1628231399.4767935,2,0,0,3,3,-3,-6,1
1628231399.4830825,-4,-4,-1,0,3,1,0,-4
1628231399.4851649,-13,-3,-6,-3,-4,3,2,-4
1628231399.4973145,-3,-3,-8,-2,1,4,4,-8
1628231399.5004795,-4,-5,-7,2,5,-1,3,-2
1628231399.5068517,-3,-3,0,-3,-2,9,7,-3
1628231399.5088825,-2,-1,-3,-6,-2,-5,-3,0
1628231399.5145276,7,15,5,0,-8,-12,-12,8
1628231399.517611,6,5,4,4,8,-3,-6,5
1628231399.5278802,-2,-3,0,5,3,2,-2,3
1628231399.5298586,11,14,8,6,0,-11,-9,4
1628231399.5359917,-3,-4,-1,-1,2,-6,-7,4
1628231399.5390925,-5,0,-6,1,-9,2,1,-8
1628231399.5430856,-5,-1,-6,-8,-6,0,0,3
1628231399.5452664,-2,-10,-6,-1,9,5,-1,-5
1628231399.5571222,-15,-19,-11,-8,7,18,12,-12
1628231399.558863,-3,-4,-10,-3,7,6,1,-5
1628231399.56535,6,7,2,1,4,-9,-7,4
1628231399.5672264,2,1,-5,2,-2,2,-5,-4
1628231399.5718477,-3,-5,-9,3,1,0,-2,0
1628231399.5735548,17,27,17,8,-11,-26,-12,15
1628231399.588043,6,0,6,2,-4,-2,-6,9
1628231399.5897996,-5,-4,2,-2,-4,5,5,0
1628231399.5948253,2,1,7,2,-7,-3,2,4
1628231399.596725,-2,-4,-2,-1,0,-3,2,-3
1628231399.602892,-27,-31,-22,-11,8,21,8,-15
1628231399.6049507,-8,4,-4,-2,3,5,5,-6
1628231399.6173873,-1,2,0,-4,1,-5,-7,-2
1628231399.6194208,-8,-4,-14,-11,-3,9,-1,-9
1628231399.6262925,-1,-1,-3,-2,-3,-5,-3,-3
1628231399.6280487,23,30,17,11,-12,-32,-11,11
1628231399.6320908,2,2,1,3,-10,-6,-10,9
1628231399.6340199,-2,-10,-1,1,-1,6,0,-3
1628231399.6507218,1,-3,4,2,1,4,4,3
1628231399.653081,-8,-2,-3,-5,-4,0,1,-2
1628231399.6562333,-18,-25,-20,-8,13,22,11,-17
1628231399.6581094,-6,-3,-1,0,3,0,6,-8
1628231399.671326,-3,3,-1,-1,-2,-9,-6,-1
1628231399.673778,4,3,-3,-3,4,-8,-3,-11
1628231399.6770718,-3,9,2,-1,4,-2,0,-2
1628231399.6795044,17,25,20,3,-7,-18,-9,14
1628231399.6869347,1,5,6,1,-4,-4,-5,5
1628231399.6888866,-6,-11,-4,3,7,16,8,-3
1628231399.6919396,-8,-5,-10,-3,5,7,8,-6
1628231399.6939054,-6,-11,-1,-3,-3,1,-1,-4
1628231399.7086763,-6,-10,-16,4,8,8,6,-9
1628231399.7105546,1,0,-3,-4,0,2,6,-2
1628231399.7146752,5,4,4,-1,-4,-10,-5,0
1628231399.7166913,9,8,11,1,-2,-6,-8,-2
1628231399.7321434,6,5,1,-3,-4,-6,1,-2
1628231399.7343032,11,6,7,3,-7,-8,-9,13
1628231399.73707,3,-2,0,0,-4,-4,-10,2
1628231399.7398233,-10,-11,-10,0,5,7,7,-2
1628231399.7470784,-8,-3,-10,-1,5,5,0,-7
1628231399.7508671,-6,-6,-5,3,0,7,-3,-3
1628231399.7558243,-10,-6,-7,-4,-10,5,4,-6
1628231399.7587073,0,-2,-4,-5,-3,-2,-2,2
1628231399.7706773,4,4,2,-4,-7,-10,-6,0
1628231399.7733448,4,2,9,-2,-4,-3,-3,1
1628231399.7771292,5,8,2,4,-3,-6,-3,0
1628231399.7798483,13,13,7,3,0,-12,-10,5
1628231399.7939332,-6,-5,-1,-4,-5,3,-1,1
1628231399.796215,-9,-13,-9,-3,0,2,2,2
1628231399.7980924,1,5,-1,0,-1,-2,-1,0
1628231399.79919,-4,-2,3,-4,-6,1,-2,1
1628231399.8051784,-12,-9,-7,-2,-1,10,7,-2
1628231399.8063376,6,2,5,-6,-8,-8,1,-1
1628231399.8186045,9,7,4,0,-1,-11,-4,10
1628231399.819578,-2,-4,2,2,0,5,0,5
1628231399.827269,4,8,2,5,-2,-8,-4,-4
1628231399.8281083,2,1,-3,3,4,-8,-2,-5
1628231399.8346727,-10,-5,-6,-2,3,9,3,-7
1628231399.8366895,-7,-8,-6,2,3,8,2,-8
1628231399.851377,7,11,4,0,-5,-9,-4,-5
1628231399.8536003,-2,0,1,-1,2,3,-3,-2
1628231399.85702,-7,-12,-5,-2,-3,7,1,-4
1628231399.858735,4,2,2,-3,-12,-5,-7,3
1628231399.8672295,6,8,8,0,-3,-9,-5,4
1628231399.8692653,-6,-7,-3,1,8,6,7,8
1628231399.8887126,2,-2,2,0,-1,-7,-2,-6
1628231399.890865,9,8,6,-3,-1,-8,-6,3
1628231399.8948362,-5,-7,-2,-1,8,-1,3,0
1628231399.8970249,-5,0,-3,1,-3,-4,-4,-7
1628231399.9020367,6,11,3,1,-6,-7,-8,1
1628231399.904461,0,-1,-7,-2,0,-2,4,-2
1628231399.9115572,-13,-18,-9,-2,5,21,9,-12
1628231399.9136775,-14,-9,-13,-2,6,12,-2,-13
1628231399.9182189,4,1,-1,-3,1,0,4,5
1628231399.9204705,-6,-8,-6,-3,8,4,4,-8
1628231399.926055,1,3,-4,-5,-1,-7,-1,-4
1628231399.9279191,17,21,14,0,-13,-23,-9,9
1628231399.939932,16,9,22,5,-10,-13,-2,11
1628231399.9419389,-2,-1,-1,4,-2,3,3,-1
1628231399.9490612,6,6,10,-5,-12,-5,-14,15
1628231399.951286,0,-2,2,-1,-4,3,-1,2
1628231399.9628346,-28,-32,-21,-10,11,23,13,-19
1628231399.9659097,-18,-9,-22,-8,13,11,7,-23
1628231399.9720776,2,-2,5,1,4,0,2,0
1628231399.974266,-5,-3,-10,-9,2,11,4,-12
1628231399.9936078,3,1,2,-2,-3,-1,-6,2
1628231399.9954796,20,26,18,2,-9,-21,-4,13
1628231399.9992568,15,6,18,12,-10,-12,2,21
1628231400.001046,1,3,-3,-4,-4,-13,-2,-2
1628231400.004098,9,4,11,-3,-7,-6,-10,6
1628231400.006599,-5,-3,-4,1,-4,-4,0,-7
1628231400.0147686,-24,-30,-23,-7,13,25,9,-14
1628231400.017234,-9,-5,-14,-7,10,9,4,-13
1628231400.0221784,-4,-4,-6,5,10,5,0,4
1628231400.0240405,-7,-6,-9,-7,3,0,9,-1
1628231400.033629,-5,0,0,-1,-7,-8,-3,-7
1628231400.0369332,14,25,17,6,-11,-22,-8,15
1628231400.0405529,13,12,15,14,-8,-10,-8,17
1628231400.0434577,6,2,1,-3,-11,-5,-4,1
1628231400.049281,3,3,-1,0,-8,-1,-5,5
1628231400.0516653,-1,-4,-4,-6,-1,1,4,-7
1628231400.0596108,-18,-18,-15,-5,1,14,1,-11
1628231400.0621495,-5,-4,-7,-5,3,5,4,-10
1628231400.0703824,-1,-1,-7,-4,0,5,1,-7
1628231400.072217,2,-3,-5,-2,1,5,7,-3
1628231400.0821588,3,2,1,-5,-3,-6,-2,-1
1628231400.0835183,15,18,8,9,-1,-13,-6,12
1628231400.088847,5,7,10,6,0,-4,-3,11
1628231400.0901647,0,-1,0,3,-3,3,-4,5
1628231400.098611,3,0,3,1,1,-3,-5,0
1628231400.1015043,-3,-10,-5,-5,-3,1,0,-7
1628231400.1057837,-3,-6,0,2,-2,10,3,-4
1628231400.1080375,-5,-4,-7,-2,-2,3,3,-5
1628231400.118686,-5,-8,-4,-6,-1,3,2,-7
1628231400.1198053,-7,-5,-7,-4,2,8,5,-7
1628231400.1281457,-2,-3,1,-2,-1,0,-3,-7
1628231400.1311414,18,15,8,5,-2,-12,-6,3
1628231400.1435978,5,4,4,2,-7,-1,-7,1
1628231400.1464868,-2,-2,-3,-2,3,-3,-3,1
1628231400.1504824,11,12,6,4,-6,-14,-8,10
1628231400.1518965,3,0,1,1,3,-8,2,2
1628231400.1563146,-6,3,-4,-1,-3,6,6,-5
1628231400.157828,1,2,3,0,2,1,2,3
1628231400.1658564,-3,0,-3,-6,-1,-1,0,-1
1628231400.167942,-19,-22,-18,-9,-1,17,6,-6
1628231400.1797564,-6,3,-7,0,10,-1,1,-11
1628231400.181989,11,11,3,-1,-7,-10,-8,4
1628231400.1885624,1,1,-3,-4,-1,1,-9,-6
1628231400.1904309,-2,5,0,-1,-1,3,-2,-5
1628231400.2033415,19,27,17,11,-9,-20,-1,13
1628231400.2055275,1,0,6,5,-7,-2,-6,3
1628231400.2107887,-3,-4,0,-1,-4,-1,2,-5
1628231400.2126856,1,0,8,2,-5,-6,-3,7
1628231400.2262156,0,-3,0,-6,-4,-4,-1,-1
1628231400.2291512,-28,-29,-21,-10,1,28,9,-18
1628231400.2332864,-1,4,-11,-2,8,-1,2,-5
1628231400.235466,6,-1,-1,0,6,-4,-7,-1
1628231400.2397833,-9,-4,-11,-7,3,3,-4,-7
1628231400.2420537,1,1,1,1,1,-4,-1,-2
1628231400.2501798,24,32,19,8,-19,-21,-10,9
1628231400.2523859,6,1,8,2,-6,-7,-2,9
1628231400.2645378,-5,-8,-1,2,-2,1,3,-1
1628231400.267996,-5,-4,-1,-5,-3,7,-3,-3
1628231400.2732172,-2,-7,-2,-4,-5,0,-2,-2
1628231400.2754447,-23,-29,-22,-11,-1,15,7,-19
1628231400.2854881,-1,-2,-3,-4,0,-5,1,-3
1628231400.2875266,2,3,1,-8,-3,-6,2,-3
1628231400.2933376,7,4,9,4,2,-8,5,2
1628231400.2951598,0,6,-2,0,-1,-3,-2,2
1628231400.2993867,21,21,16,11,-6,-13,-8,22
1628231400.3013928,4,4,0,-2,-8,-7,-3,6
1628231400.3085968,-17,-16,-10,-4,10,15,-1,-3
1628231400.3104987,-7,-3,-9,-6,5,9,2,-18
1628231400.3229806,-6,-7,0,-4,-4,-3,-3,-2
1628231400.3248212,-11,-13,-12,-6,0,8,6,-10
1628231400.330171,1,-2,-4,-2,1,3,-1,1
1628231400.3322654,5,5,1,-2,-5,-6,-4,2
1628231400.3472517,9,6,9,-2,-8,-4,0,5
1628231400.3494809,5,8,3,5,6,-4,-3,3
1628231400.3530314,11,11,9,4,-2,-16,-9,8
1628231400.3549294,-2,-5,5,0,-7,-3,-3,6
1628231400.3599465,-12,-13,-9,-3,8,9,3,-6
1628231400.3618157,-1,-4,-5,-4,-2,3,8,-10
1628231400.3689425,-8,-2,-3,-3,0,5,2,0
1628231400.371083,-3,2,-4,3,7,6,6,-10
1628231400.3838212,-1,2,-2,-6,-2,-4,-4,-2
1628231400.3859413,5,3,6,-2,-6,-13,-9,4
1628231400.3972378,3,2,5,-3,-3,-4,-3,4
1628231400.3993397,3,6,1,1,-2,-5,-2,-4
1628231400.4140096,14,11,6,5,-1,-10,-4,9
1628231400.4162266,-2,-2,-1,0,3,1,-4,-5
1628231400.4199986,-15,-14,-9,-1,2,8,7,-11
1628231400.422134,2,3,-1,-1,-5,-5,1,1
1628231400.4248753,-4,-6,-7,4,3,4,0,-5
1628231400.4269385,-2,-6,-11,0,0,3,4,-6
1628231400.4306638,7,1,5,-1,-5,-3,0,1
1628231400.4326591,4,8,9,-2,-4,-14,-6,5
1628231400.451217,-4,-7,-2,-1,-1,4,-4,0
1628231400.4531105,6,3,3,3,-5,-5,-3,6
1628231400.456403,8,11,3,2,5,-10,-7,3
1628231400.458382,-8,-6,-10,-8,0,8,-2,-9
1628231400.4662004,-2,-7,-6,-3,2,0,-2,-10
1628231400.4689114,7,14,3,3,1,-11,-6,1
1628231400.4744983,-5,-5,-1,-1,1,6,5,-4
1628231400.4764805,-5,-13,-12,-1,5,12,3,-7
1628231400.479553,8,2,-1,-6,-9,-1,-4,2
1628231400.48168,7,10,4,0,-4,-6,-9,-1
1628231400.4885402,-4,-9,-4,-4,1,2,-1,-4
1628231400.490421,7,9,4,-2,-7,-1,0,7
1628231400.5028446,9,13,10,1,-1,-12,-5,3
1628231400.5049343,-6,2,-5,-9,-1,-10,-1,2
1628231400.5122855,-2,3,-3,-2,-4,-2,1,-5
1628231400.515027,7,10,11,1,-8,-9,-1,8
1628231400.5274875,-7,-7,-6,-5,3,5,1,-4
1628231400.529964,-19,-26,-13,-5,6,27,9,-7
1628231400.5347111,-14,-10,-23,-5,8,14,4,-18
1628231400.5369499,4,1,1,0,2,-2,0,4
1628231400.5397644,-7,-5,-9,-5,6,3,3,-12
1628231400.5419154,5,-4,3,4,1,-1,-3,3
1628231400.548959,24,26,13,7,-11,-20,-10,10
1628231400.5508876,17,10,21,14,-6,-8,-2,16
1628231400.5631964,1,5,-4,-1,-4,-3,0,-1
1628231400.5652328,7,8,10,-1,-9,-6,-4,13
1628231400.569773,1,-5,-1,-3,1,-2,-3,2
1628231400.5719266,-30,-34,-25,-10,13,23,4,-19
1628231400.5859041,-11,-4,-16,-8,10,11,7,-18
1628231400.587701,-2,-1,-3,0,1,2,0,-6
1628231400.5908856,-2,-6,-12,-12,-1,7,6,-12
1628231400.5926912,1,0,-2,-2,-1,-4,-2,-1
1628231400.5995986,22,25,20,8,-10,-28,-9,20
1628231400.6018887,15,7,18,11,-5,-10,-3,23
1628231400.6095831,1,1,6,4,1,0,-2,-2
1628231400.6114502,10,4,9,3,-8,-9,-6,9
1628231400.6229055,2,-6,3,-2,-2,3,2,-4
1628231400.6248348,-21,-22,-21,-9,0,17,8,-14
1628231400.630205,-7,-6,-12,-4,12,4,11,-12
1628231400.6322217,-3,-2,-2,1,5,-4,4,0
1628231400.6465142,-4,-4,-9,-7,5,2,8,-5
1628231400.6487043,5,4,-2,-2,-2,-7,-4,0
1628231400.652757,23,20,20,3,-10,-20,-10,12
1628231400.655035,6,6,11,8,-11,-6,-9,15
1628231400.659584,3,5,1,0,-8,-5,-2,6
1628231400.6615107,3,2,4,3,8,-1,0,1
1628231400.6693263,-5,-5,-8,-3,-2,4,5,-2
1628231400.6713357,-16,-14,-13,2,6,10,5,-9
1628231400.6834161,-7,-3,-11,-6,-5,5,8,-8
1628231400.6852875,-4,-5,-4,-2,-1,7,-4,-6
1628231400.689384,0,1,3,-5,-2,2,2,-5
1628231400.6912837,4,5,4,-1,-1,-4,-7,-2
1628231400.7065,13,14,11,7,-1,-14,-8,9
1628231400.7084408,5,7,8,6,-3,-9,-5,9
1628231400.712022,2,4,-4,1,-1,-3,2,8
1628231400.714213,0,-2,-1,2,-1,-3,-7,0
1628231400.7201693,-5,-2,0,-1,5,4,1,-1
1628231400.7220962,-6,-5,-5,-2,-5,4,4,-5
1628231400.7285576,-3,-3,-4,-1,2,1,2,-3
1628231400.7305753,-3,-8,-1,1,3,5,4,-3
1628231400.7428255,-10,-9,-8,-6,8,12,7,-13
1628231400.7448661,-2,-2,-4,-3,0,7,-1,-7
1628231400.749822,4,11,8,1,-2,-15,-12,7
1628231400.7517145,3,8,2,2,0,-3,-3,0
1628231400.7663834,-1,-6,-3,-1,2,2,-1,-2
1628231400.7686057,13,15,15,7,-5,-20,-8,10
1628231400.7724795,9,0,2,0,-1,-5,-7,3
1628231400.7745693,-2,-1,1,4,1,2,1,0
1628231400.7796948,2,0,2,2,-4,-4,0,4
1628231400.7825062,-2,-1,-5,-5,-1,1,2,-4
1628231400.7887294,-24,-22,-19,-8,-1,20,9,-17
1628231400.7905855,-4,1,-13,-9,6,-1,-1,-13
1628231400.8029883,6,8,0,-2,-2,-6,-8,4
1628231400.80488,-1,-5,-6,-7,-4,-1,-4,-7
1628231400.8171775,-1,-2,-4,2,3,1,4,-1
1628231400.8190992,24,25,19,9,-12,-25,-6,18
1628231400.8259313,1,4,10,5,-5,-7,-3,9
1628231400.8277602,-3,-2,-5,1,-3,1,0,-1
1628231400.8315585,6,3,8,-2,-16,-4,-6,7
1628231400.8336372,5,0,-2,-5,-10,-4,2,-1
1628231400.839677,-26,-37,-24,-18,3,23,5,-18
1628231400.8415368,0,2,-3,0,7,-2,1,-7
1628231400.8490095,10,4,3,4,5,-10,-2,5
1628231400.8512774,-5,-3,-8,-9,0,-1,0,-11
1628231400.863447,-3,1,-2,-1,5,-3,-2,-9
1628231400.8656852,24,30,20,10,-6,-27,-7,14
1628231400.8699124,-2,4,2,6,1,-1,-6,9
1628231400.871869,-7,-10,-7,-6,-6,7,3,0
1628231400.8861837,-4,-3,-5,-6,-5,8,-3,-8
1628231400.88825,-1,-11,-2,-3,-2,-3,-1,-3
1628231400.8918097,-21,-25,-14,-8,5,14,5,-15
1628231400.8936818,-1,-2,-5,-1,4,6,2,-5
1628231400.8996627,13,8,1,2,-5,-5,-4,3
1628231400.9018922,8,4,8,1,0,-6,3,1
1628231400.9087138,5,3,-1,0,-7,1,3,-4
1628231400.91062,20,20,20,10,-3,-15,-11,16
1628231400.9231727,4,1,4,4,-5,-7,1,7
1628231400.9251354,-17,-13,-8,-3,4,11,-1,-5
1628231400.930239,-7,-6,-11,-4,3,5,0,-16
1628231400.932283,-2,-2,-1,2,0,3,-2,0
1628231400.9465997,-7,-7,-6,-3,-3,4,4,-15
1628231400.9487178,-4,-1,-6,1,5,-2,4,1
1628231400.9521828,6,6,4,-3,-3,-9,-5,1
1628231400.9540906,9,7,8,2,4,-5,-6,11
1628231400.9594967,6,5,3,1,-3,-7,2,5
1628231400.9613252,15,8,13,0,-10,-12,-7,8
1628231400.9687917,3,2,-1,-1,0,0,-5,5
1628231400.9717035,-9,-15,-10,-5,3,4,1,-11
1628231400.9830923,-1,1,-7,0,3,3,2,-4
1628231400.9850037,-3,-8,0,-2,3,2,-4,-1
1628231400.989531,-5,-10,-8,-2,0,10,8,-9
1628231400.9923294,0,0,6,-7,-3,-6,-1,-6
1628231401.007516,3,7,5,0,4,-7,-11,3
1628231401.0093765,2,1,3,2,-3,0,-4,-1
1628231401.0130165,1,5,-1,-1,-7,-2,-3,1
1628231401.0150604,6,7,7,-1,-4,-10,-7,7
1628231401.019662,-3,-6,-4,-4,-3,3,-3,-4
1628231401.0215118,-13,-6,-10,-2,2,8,3,-2
1628231401.028448,2,6,2,1,3,-8,-4,-1
1628231401.0308304,-2,-9,-7,-4,-2,2,2,-4
1628231401.0427747,-9,-9,-5,-3,-6,7,4,-6
1628231401.0448523,5,5,1,-8,-6,-6,-2,1
1628231401.050013,5,5,4,2,-3,-6,-1,11
1628231401.0520687,-8,-7,-4,-1,7,6,0,0
1628231401.0657108,3,4,3,4,-1,-4,-1,5
1628231401.0678692,10,11,3,-1,-6,-9,-7,3
1628231401.0726528,-7,-8,-8,-3,7,2,1,-2
1628231401.0751233,-6,-3,-6,-2,-4,6,1,0
1628231401.0886424,9,12,4,4,-10,-7,-8,3
1628231401.0906715,2,-7,-5,-1,2,6,1,-4
1628231401.0942137,-6,-10,-6,-6,-6,13,-2,-15
1628231401.096604,3,-5,3,-1,-5,5,2,-3
1628231401.103131,7,3,7,3,1,-3,-5,4
1628231401.1051893,-7,-8,-4,-5,-1,5,-1,-4
1628231401.109362,6,4,0,3,-5,-4,-3,1
1628231401.1112208,12,15,5,2,-4,-18,-6,3
1628231401.1272712,5,8,3,-5,1,-14,-2,5
1628231401.130788,-3,-1,-2,1,-1,2,-2,-2
1628231401.1355054,6,10,9,9,-3,-8,-3,12
1628231401.1379266,-9,-5,-4,-3,2,0,0,-7
1628231401.1489222,-20,-29,-17,-4,8,20,6,-15
1628231401.1508064,-15,-6,-23,-7,9,14,-1,-20
1628231401.1539288,2,-1,8,-3,-4,-1,-1,3
1628231401.1556346,-2,-3,-8,0,0,3,-3,-13
1628231401.1628213,-1,0,4,3,2,-8,2,-1
1628231401.164871,20,21,16,8,-9,-20,-5,12
1628231401.170469,12,8,16,6,-8,-12,-7,17
1628231401.1730905,-2,5,-2,1,-2,-2,0,1
1628231401.1853852,3,5,13,2,-8,-4,-9,11
1628231401.187771,-5,-4,-1,0,0,-1,-2,-2
1628231401.1932282,-27,-33,-23,-13,8,20,8,-20
1628231401.1961818,-9,-3,-18,-4,10,11,10,-24
1628231401.2108486,1,-6,-5,0,8,3,2,-3
1628231401.2148411,-8,-5,-14,-6,0,10,4,-10
1628231401.2219884,2,2,1,-2,2,-6,-6,0
1628231401.225613,17,21,15,8,-3,-17,-9,14
1628231401.230701,12,7,13,3,-10,-11,-6,16
1628231401.233528,0,1,7,7,3,-2,-1,4
1628231401.2425318,5,4,10,-6,-7,-4,-6,3
1628231401.249084,-2,-4,-1,-1,-2,4,-2,0
1628231401.2536666,-25,-31,-22,-4,6,17,8,-14
1628231401.2577455,-3,-2,-12,-5,6,4,9,-13
1628231401.2634344,-4,-4,-6,-2,0,4,2,-4
1628231401.2661264,-2,-4,-8,-9,-3,-2,4,-10
1628231401.273748,4,5,1,-6,-7,-1,2,0
1628231401.2764041,18,20,14,6,-6,-17,-5,11
1628231401.2816107,7,6,12,11,-1,-6,-6,14
1628231401.2840889,1,2,0,1,0,0,-2,3
